age,income,employment_type,marital_status,time_spent_on_platform,number_of_sessions,fields_filled_percentage,previous_year_filing,device_type,referral_source,completed_filing
42,78645,part_time,single,98.37174506176657,12,0.7107026436415991,0,desktop,social_media_ad,1
37,79055,contractor,single,117.13656019188826,19,0.8479965452288435,0,mobile,social_media_ad,1
48,28998,unemployed,single,89.7250205287086,8,0.7352154785519793,1,mobile,organic_search,1
21,48906,unemployed,married,123.04074638929885,12,0.6513231035341378,0,desktop,friend_referral,0
61,90192,part_time,single,104.92060148435493,11,0.9069532383562582,0,tablet,social_media_ad,1
40,70477,unemployed,single,105.42955167863154,8,0.5724657278768511,0,mobile,social_media_ad,1
19,56901,part_time,divorced,102.99909775139282,7,0.6888921567546761,0,mobile,social_media_ad,1
39,111271,part_time,divorced,84.6968775937773,6,0.9868883623829203,0,tablet,organic_search,1
54,72021,unemployed,divorced,98.85618890318352,14,0.9803929771136138,0,mobile,organic_search,1
25,49092,full_time,divorced,105.87521835106742,9,0.40377076999659534,0,tablet,organic_search,1
24,21242,contractor,married,71.98690782714186,11,0.719340045359352,1,mobile,organic_search,1
31,21831,unemployed,divorced,101.59188505527041,7,0.6021515553250957,0,tablet,organic_search,1
20,70721,unemployed,single,124.29755836997069,9,0.574734321848056,0,mobile,social_media_ad,1
33,48511,unemployed,divorced,108.67636266740246,8,0.7577513071652083,0,mobile,organic_search,1
36,92782,unemployed,married,127.34580299538601,4,0.6677825939165106,1,mobile,friend_referral,1
35,117003,part_time,divorced,108.15454646611677,14,0.8397052489303849,0,tablet,organic_search,1
33,38302,part_time,divorced,82.04738204865265,10,0.4162805142172978,0,mobile,organic_search,1
25,75568,contractor,married,115.81519521675195,9,0.956134507938548,0,desktop,organic_search,1
50,23232,contractor,married,77.17947763394574,15,0.74055597527671,1,desktop,social_media_ad,1
29,71507,unemployed,married,95.83125620543689,8,0.8104400213289848,1,desktop,social_media_ad,1
28,96508,unemployed,married,94.4800728536555,7,0.7627518848270849,0,mobile,friend_referral,1
22,30683,unemployed,married,86.43443208388133,16,0.9934789637857783,1,tablet,social_media_ad,1
44,43664,contractor,married,147.57934443708723,16,0.9917790647778288,0,tablet,organic_search,1
29,53172,unemployed,single,98.54709383909815,6,0.7659348610031789,0,mobile,friend_referral,1
34,103641,full_time,divorced,136.20123421078665,10,0.8103779768938544,0,desktop,friend_referral,1
23,84340,contractor,divorced,106.87180961025992,9,0.7711419072221053,0,tablet,friend_referral,1
50,107236,full_time,married,83.58156378546536,9,0.5864085543637518,1,mobile,organic_search,1
22,31017,unemployed,married,91.80824472192792,5,0.5155681338837618,0,tablet,social_media_ad,1
45,56613,part_time,single,99.23037344373299,14,0.6416578910881297,1,desktop,social_media_ad,1
31,106130,full_time,single,93.16383348850806,8,0.8096540933809667,0,desktop,organic_search,1
22,96920,contractor,married,94.52095557219428,6,0.43358641258744135,0,tablet,social_media_ad,1
50,50348,full_time,single,111.47487921042462,10,0.7085831240865966,1,mobile,organic_search,1
65,36448,contractor,single,107.30740108868004,7,0.6450383964438339,1,mobile,organic_search,1
58,29491,unemployed,married,113.79987445461458,13,0.7164909047713712,0,tablet,friend_referral,1
36,98648,full_time,married,130.533691550517,11,0.9161359798549287,0,desktop,social_media_ad,1
39,116557,part_time,married,90.57028334439121,10,0.42856608253423495,1,mobile,friend_referral,1
22,78759,full_time,married,122.27785169056051,11,0.8581744296170211,1,tablet,social_media_ad,1
19,64553,part_time,divorced,127.87203858588782,6,0.800145935160176,0,tablet,organic_search,1
47,20968,contractor,divorced,125.87801587074495,13,0.5223087885838725,0,desktop,friend_referral,1
64,20368,unemployed,married,64.80138379185661,9,0.8405102017168615,1,desktop,organic_search,1
56,93960,unemployed,single,135.95373060925738,14,0.6978231681273748,0,mobile,organic_search,1
21,55010,part_time,married,87.27202037889059,9,0.688614877406647,0,mobile,friend_referral,0
50,74154,contractor,divorced,63.18655392367097,15,0.6898423089680151,0,mobile,friend_referral,1
30,55851,unemployed,single,135.46220181572016,13,0.9695404373507657,1,desktop,social_media_ad,1
37,45496,contractor,divorced,110.26808736347911,10,0.9666187038020757,1,tablet,social_media_ad,1
24,50936,part_time,married,111.09409865008055,7,0.9481648280111602,0,mobile,friend_referral,1
32,98858,part_time,divorced,93.35855288176029,8,0.9320452441270564,0,mobile,social_media_ad,1
40,87005,full_time,divorced,103.64195824993955,9,0.42255285494264094,1,mobile,organic_search,1
31,57493,unemployed,divorced,97.21366958307121,5,0.6403569562672856,1,tablet,organic_search,1
40,89795,unemployed,single,87.51594378340816,10,0.9369262381153926,0,mobile,organic_search,1
36,56390,full_time,divorced,100.45981694801455,7,0.8530759333965551,0,mobile,organic_search,1
46,30292,part_time,single,102.26276414595598,8,0.6739958813970424,1,desktop,organic_search,1
37,112377,part_time,married,73.56731982806576,7,0.8639518223302997,0,desktop,organic_search,1
46,48365,part_time,married,101.11264250972228,5,0.5249114954881725,0,desktop,social_media_ad,1
41,37207,part_time,divorced,64.24950256265561,10,0.7598795472656762,1,tablet,friend_referral,1
35,42912,contractor,single,138.40702804234192,13,0.7197989691349962,1,desktop,friend_referral,1
27,100771,unemployed,married,97.94837279518244,18,0.7441282132064455,1,mobile,social_media_ad,1
58,76572,unemployed,single,78.57009229336435,13,0.8330772519678726,0,mobile,social_media_ad,1
25,119083,part_time,single,110.26436401379216,11,0.9698812547488462,1,tablet,social_media_ad,1
43,39276,part_time,divorced,85.06601227716016,5,0.5584070607681864,0,tablet,friend_referral,1
46,117459,part_time,divorced,99.4148532771459,15,0.8548304652199779,0,mobile,social_media_ad,1
27,25534,unemployed,single,109.1100230218371,9,0.7870845812863273,0,tablet,social_media_ad,0
34,112005,unemployed,single,79.6661843359476,17,0.8170870404557977,0,mobile,friend_referral,1
19,55670,part_time,divorced,138.9941865087427,8,0.657351799006024,0,desktop,social_media_ad,0
23,82147,contractor,single,140.89828937564357,6,0.9667471577580359,0,mobile,organic_search,1
22,118099,full_time,divorced,89.49093347523043,9,0.687793749992558,0,tablet,friend_referral,1
45,56486,full_time,single,77.53347638390505,10,0.4729550736394719,0,desktop,friend_referral,0
58,85557,full_time,divorced,89.3998367580512,9,0.8084157883309533,1,mobile,friend_referral,1
22,54268,unemployed,single,90.46891832608031,6,0.4773214682575131,1,tablet,social_media_ad,1
35,101335,unemployed,divorced,122.20700987923661,14,0.5936050007285976,0,tablet,friend_referral,0
43,46336,full_time,single,89.74573660089574,8,0.5368034064146876,1,desktop,organic_search,1
37,23641,full_time,married,76.76677605460549,6,0.7233606363343734,1,mobile,organic_search,1
58,107132,contractor,married,102.03147011144515,7,0.608502329936949,0,mobile,friend_referral,1
44,52959,unemployed,single,70.18292815303754,7,0.4959119421020506,1,tablet,organic_search,1
29,33306,unemployed,married,121.3599013310676,5,0.8744886186506219,0,desktop,social_media_ad,1
24,66182,full_time,single,111.99985363931461,8,0.6810949722628763,1,mobile,friend_referral,1
20,94123,contractor,single,88.00220796332042,12,0.6726694237530577,1,desktop,organic_search,1
27,76326,contractor,married,90.18557749048689,10,0.9318177720425208,1,tablet,social_media_ad,1
51,116895,full_time,single,104.9747014814441,12,0.723294616266478,0,mobile,friend_referral,1
42,41498,full_time,divorced,77.93907105047307,6,0.825937657519014,1,tablet,friend_referral,1
52,90198,unemployed,single,84.2420858864431,5,0.5968392565817525,0,mobile,friend_referral,1
33,47197,full_time,single,95.49173806262617,6,0.736773694281947,0,tablet,organic_search,1
19,40719,part_time,married,73.62434724658925,9,0.8358488117836393,0,mobile,friend_referral,1
41,110201,contractor,divorced,90.91322800568707,10,0.57788320198884,0,desktop,organic_search,1
27,45032,full_time,single,78.53882161773448,10,0.8131204892176966,1,mobile,social_media_ad,1
55,79624,part_time,single,128.52398320638667,10,0.7412578983070794,1,mobile,social_media_ad,1
39,98177,contractor,single,91.9312858792833,7,0.660515897903452,1,tablet,social_media_ad,1
43,61964,part_time,single,81.06351891970749,8,0.8277817369879676,0,mobile,friend_referral,1
60,50028,part_time,single,113.48899182832368,9,0.590142621894681,1,mobile,social_media_ad,1
56,74646,full_time,single,87.43028281003508,17,0.8287016480201331,1,mobile,organic_search,1
44,101187,contractor,divorced,77.95028592461068,7,0.7306684444267902,0,tablet,organic_search,0
46,28536,part_time,divorced,117.75059838115891,7,0.5473623130744913,0,mobile,organic_search,1
64,76747,unemployed,single,93.53716923734727,8,0.800965280184419,0,desktop,organic_search,1
55,65712,contractor,single,116.82042608451667,7,0.9308586364224546,1,desktop,organic_search,1
37,26273,unemployed,married,99.698922579968,6,0.5860083959231985,1,tablet,organic_search,1
44,91820,full_time,divorced,102.58397570892913,8,0.8873991310140379,1,mobile,social_media_ad,1
58,111228,unemployed,divorced,111.26357579359262,10,0.6016782138441139,0,tablet,friend_referral,1
37,94353,contractor,single,87.30345279246266,13,0.8926727430554073,0,mobile,organic_search,1
61,114491,part_time,divorced,83.79570866377811,10,0.43069062324807317,1,tablet,social_media_ad,1
36,112091,part_time,divorced,124.03673612122427,12,0.40432918832538345,0,mobile,social_media_ad,1
37,105914,contractor,married,111.5783861317286,14,0.46795723076126083,0,mobile,organic_search,1
52,70830,part_time,married,98.65004035500357,4,0.924365684664724,0,tablet,social_media_ad,1
64,37127,unemployed,divorced,115.91401824847122,10,0.7202331118357943,1,tablet,organic_search,1
19,103488,part_time,divorced,110.8031941774028,11,0.7564607770511785,0,tablet,friend_referral,1
47,31539,part_time,divorced,118.86605734037711,11,0.9053232810165543,0,mobile,organic_search,1
51,66761,unemployed,single,77.14330914239173,12,0.43038748308498076,1,tablet,friend_referral,1
39,66219,unemployed,married,98.71641919262004,9,0.6322642255510807,0,mobile,social_media_ad,1
20,34692,unemployed,single,122.59605999983197,9,0.7858542156694348,1,desktop,social_media_ad,1
23,103656,full_time,married,133.54454152073967,12,0.6428080986141269,0,desktop,organic_search,1
32,33334,unemployed,married,89.28123506373362,7,0.41927812038847423,1,mobile,social_media_ad,1
44,48615,unemployed,married,103.18330769622125,11,0.7905661925013935,1,mobile,social_media_ad,1
27,27903,full_time,divorced,100.38671637169257,10,0.6348407767436793,1,tablet,friend_referral,1
26,48527,part_time,married,75.11637568579609,11,0.41152540098313617,1,mobile,organic_search,1
50,35629,unemployed,single,94.24880387151974,10,0.5023110301920152,0,mobile,organic_search,1
49,78008,contractor,married,68.42614642547055,6,0.5305493097003824,0,desktop,friend_referral,1
65,103276,unemployed,single,96.65356781357698,12,0.7063695030127739,0,tablet,friend_referral,1
23,119318,unemployed,married,79.23962246430743,4,0.511824940620041,0,tablet,friend_referral,1
58,46708,full_time,married,103.39829562964327,8,0.6167963634555848,1,mobile,organic_search,1
53,30860,contractor,divorced,93.80205559393542,9,0.8503994581289397,0,tablet,friend_referral,1
19,37438,part_time,single,93.48369840436753,11,0.8846319335926358,0,desktop,organic_search,1
46,87300,part_time,married,131.06842972805785,16,0.8772477884413457,0,desktop,friend_referral,0
21,91545,contractor,married,101.41618337707304,13,0.8170497102432532,1,desktop,social_media_ad,1
18,40842,unemployed,single,137.56444770841753,16,0.7250873887628799,0,mobile,organic_search,1
36,80213,full_time,married,108.92743066431356,11,0.7303781765651807,1,mobile,organic_search,1
43,62372,contractor,divorced,116.31105719852165,8,0.9720325358204126,0,desktop,organic_search,1
42,118971,contractor,single,82.60955263191155,14,0.9267212476481248,1,desktop,social_media_ad,1
27,88906,part_time,divorced,86.1264271413774,10,0.7898704718012962,1,tablet,social_media_ad,1
32,58744,full_time,single,100.34527758518215,14,0.6810969662714035,0,tablet,organic_search,1
39,77442,contractor,single,124.26150473439967,5,0.837442249457198,1,tablet,friend_referral,1
65,105990,full_time,single,92.74091957692134,5,0.43762953850608244,1,tablet,organic_search,1
38,23650,unemployed,married,71.3709541754191,9,0.9667649179969791,1,desktop,organic_search,1
39,65117,part_time,single,107.959807170942,10,0.7285476973628136,0,tablet,social_media_ad,1
53,111244,unemployed,single,101.2795662056018,12,0.7016742725257115,0,desktop,social_media_ad,1
51,72772,full_time,single,88.97979845325642,14,0.5745008959280448,1,desktop,friend_referral,1
47,23190,unemployed,divorced,92.53872426072414,12,0.40203369686145257,1,mobile,friend_referral,1
42,68113,part_time,single,82.57852658209517,8,0.43674591545554964,0,tablet,organic_search,0
62,28789,full_time,married,118.47813502525545,15,0.557805074790023,1,desktop,organic_search,1
45,52125,contractor,single,100.46648193982652,7,0.7249277552231754,1,mobile,friend_referral,1
18,118695,unemployed,single,104.80954779783156,9,0.45014819011913104,0,mobile,organic_search,0
62,37459,part_time,divorced,88.07147015585105,8,0.9832312053633987,0,desktop,organic_search,1
21,55418,contractor,married,126.72454499249213,10,0.6465764697513562,0,desktop,friend_referral,1
24,67085,part_time,married,104.41593373889401,9,0.5897904845724252,1,tablet,friend_referral,1
26,38768,full_time,married,57.177285680601884,10,0.7151178879315567,0,tablet,friend_referral,1
53,69961,full_time,single,109.19963189614202,11,0.4389919552287871,0,desktop,social_media_ad,1
36,101099,unemployed,single,94.71358616661381,8,0.9102704041441777,1,desktop,friend_referral,1
18,47885,part_time,married,96.72109823805717,11,0.6761662811268077,0,mobile,social_media_ad,1
27,107421,part_time,married,119.87381904185911,12,0.5070012468615873,0,mobile,friend_referral,1
53,81082,part_time,divorced,101.77143235628984,8,0.49704065766994737,0,mobile,friend_referral,1
26,26895,full_time,married,134.24684649955353,11,0.6165726122432513,0,mobile,social_media_ad,0
62,70311,unemployed,single,102.11186276302081,11,0.7440176879859045,0,mobile,social_media_ad,1
63,109494,part_time,single,90.66765978081577,5,0.6501435147634451,0,tablet,organic_search,1
59,87067,part_time,single,63.734241047512455,12,0.7580784030463479,1,mobile,organic_search,1
49,91017,contractor,divorced,85.64260104096287,8,0.8232866469404486,0,desktop,organic_search,1
49,43932,part_time,married,93.55509758061679,9,0.8490932574041716,1,tablet,social_media_ad,1
23,41360,unemployed,single,129.32576344678472,20,0.640573335756558,1,mobile,friend_referral,1
65,74847,contractor,divorced,90.78891338574181,15,0.8302019869342582,0,mobile,social_media_ad,1
55,110365,contractor,divorced,132.8402398728151,9,0.48490261192524614,0,mobile,friend_referral,1
34,105468,contractor,single,77.03379897261821,13,0.7078577201700821,0,desktop,friend_referral,1
27,58931,full_time,divorced,84.55063946761054,10,0.443508830115981,0,mobile,friend_referral,1
44,75823,contractor,divorced,122.53953974699596,9,0.5464633781777584,1,desktop,organic_search,1
52,58032,part_time,single,88.09755957985591,8,0.7499120136999085,1,desktop,social_media_ad,1
38,101426,full_time,divorced,121.98457291387524,10,0.8442524113251522,1,mobile,social_media_ad,1
42,38807,full_time,single,83.47396965821153,7,0.4571856180333714,1,mobile,organic_search,1
45,31767,full_time,single,85.47819683681654,12,0.5242419080443461,0,tablet,friend_referral,1
64,28071,full_time,divorced,112.83697867913935,7,0.995138928717439,0,tablet,organic_search,1
32,73413,full_time,single,83.75397302634934,9,0.6025945860623707,0,tablet,friend_referral,1
